Date,A,ABT,ADBE,ADM,ADP,AES,AFL,AKAM,AOS,MMM
5/2015,-0.0045785450774119335,0.04818776205025768,0.04101712421790118,0.08754183595785099,0.01197917926184146,0.035330296883416094,-0.007295822349060404,0.034851554365927725,0.11623313571021078,0.024525892780353453
6/2015,-0.06009977394579335,0.009381269873057672,0.022895948712095195,-0.08751608535031959,-0.05519787788419645,-0.024167120213497033,-0.00030714371854153813,-0.08434281054468419,0.007990352487575193,-0.029122189830028768
7/2015,0.05690771914744373,0.035409243863814874,0.011478058143641423,-0.015969408980396345,-0.005488441353133301,-0.026232502800603553,0.027976908161341584,0.08983377015164339,0.0004526793967885947,-0.018489124981388213
8/2015,-0.12025825954376695,-0.11264220362674196,-0.04260731924971306,-0.046654303763039015,-0.031194919788582916,-0.064538639805671,-0.08288903894080239,-0.07299553023259787,-0.10734288879537705,-0.05578131469659013
9/2015,-0.053175210324411804,-0.11872219664475997,0.04540865301291866,-0.08195193708652257,0.04484958993514504,-0.20354546670348356,-0.008052781521917334,-0.032060879193804154,0.01048615822043068,-0.0026063401421929882
10/2015,0.09090246298695666,0.10846892197776531,0.07198253456431694,0.09233755969667574,0.07567333488897163,0.11551093967502626,0.08809244212172919,-0.12128166213388594,0.15915771450272254,0.09867752940128309
11/2015,0.10723018038392573,0.002808531606579426,0.03264747947766049,-0.2275786759171487,-0.00884875173107822,-0.09634211552438501,0.031090351223782783,-0.05693362803733208,0.03943509701891895,0.0026598439962225756
12/2015,0.0023784590444604348,-0.00021236561919293803,0.025538480260434534,0.004957388880217683,-0.011316570867557052,-0.04099926576996502,-0.08151429863678024,-0.08630031582933215,-0.038463030088701,-0.036916269507993205
1/2016,-0.1158345863306509,-0.18207960513860574,-0.05809302865654051,-0.04082098479211302,-0.02147208046666713,0.005238847162144591,-0.03638939944166598,-0.15798645529308633,-0.10210169043857564,0.0026387739458964515
2/2016,-0.008399861388928039,0.024403897560162584,-0.04796559841350282,-0.0021116632891787224,0.02002674696769849,0.03264497455097122,0.035402840202785175,0.17648627409608877,0.011639908881316035,0.04760318318452297
3/2016,0.061844469243792895,0.07325280961434816,0.09235271517657767,0.036166512964937246,0.0609036780541664,0.1772756506993688,0.056358195083192654,0.027887162435392264,0.07721737104325704,0.057614836562484756
4/2016,0.029386526102930813,-0.06652896766439034,0.004467597680866434,0.09528490016330728,-0.014258185053759732,-0.04605057461878659,0.08831707732745289,-0.08601391381546174,0.014858167993886624,0.004491181947342559
5/2016,0.11462812005967594,0.018592367920946373,0.0542236172086196,0.0764631764334688,-0.006807323500396967,-0.0062921928786673145,0.013050442569927849,0.06803798084364879,0.06371305604018884,0.012237005542161455
6/2016,-0.029855772463206316,-0.00773904857526918,-0.03598426218921954,0.0026744200547806412,0.04866030355341356,0.11271624936508634,0.0364016676351607,0.02332275794062176,0.0651141817786332,0.03780383504154966
7/2016,0.08520946526488984,0.1425407957359155,0.022448566502789695,0.0522899917963826,-0.03391559679360684,-0.0016161893443973104,0.001744330706499009,-0.1066104051012581,0.058163331071306675,0.01924916845674151
8/2016,-0.02170148665869028,-0.05747215584875159,0.040602590544830695,-0.020897852232970887,0.008785135103059056,-0.020938807435590952,0.028841570340182032,0.0757334697579254,0.03462251715427674,0.010165408561069624
9/2016,0.004819955964459648,0.006404945810820647,0.05911138104217197,-0.03701100915288082,-0.012173791310110905,0.06262080219227201,-0.0316354669039721,-0.035410128129439965,0.023660624818961855,-0.016935766103531025
10/2016,-0.07769203494262997,-0.06851732603860917,-0.009534890702989431,0.03265976276265094,-0.013008962925120266,-0.07843992423020764,-0.04263813298242728,0.27079177409661703,-0.08676894486653813,-0.06402804649784233
11/2016,0.009366258259061986,-0.03027007992769171,-0.04470128555935054,-0.0006192330399595186,0.09795858436836836,-0.02756417723241749,0.041736839102236176,-0.04069011510836119,0.07380765641976061,0.04461083806500181
12/2016,0.03818662542951422,0.008891165989649261,0.0013608030228424196,0.05446904220989413,0.07398959248874377,0.014737874505928493,-0.025253479884862134,-0.00029984470877225146,-0.026673905545328398,0.03899905477565536
1/2017,0.07578625468368767,0.09481412649544983,0.10132665988293765,-0.032468369280626616,-0.01844766964191584,-0.005281283260848367,0.005867286677038961,0.02965371744364315,0.03361154364784688,-0.022285215530219355
2/2017,0.051375845116554235,0.08428797953073486,0.047323855487229595,0.07366550100148671,0.017696668683680618,0.007702446268587751,0.043466445605424765,-0.1010005437982989,0.03591205923379646,0.077767469273785
3/2017,0.029787293648201565,-0.013671961288569751,0.08671373139892903,-0.018259632770681468,0.0029561916187381366,-0.027353209415341105,0.0008830560216996008,-0.043308592678715035,0.014390141558506918,0.024079575170922934
4/2017,0.044659096662710514,-0.012591880240823597,0.030244055639422555,-0.006983957263644795,0.022439375941058683,0.024422606791892926,0.03692059728703458,0.02272168814371966,0.06019092501232025,0.025694492114058953
5/2017,0.08758268038193956,0.04319180261043479,0.056263774996365756,-0.08395204918025051,-0.019565890718495252,0.030727290389831453,0.011925156389565834,-0.24489408641797755,0.01737988180012357,0.04689617851281372
6/2017,-0.014311170971145143,0.05976094838042497,-0.002830269202115679,-0.0046021712323996555,0.006230353360230733,-0.04775840998716127,0.028689811136581773,0.052387128067994185,0.025066875142889855,0.017209827050463384
7/2017,0.008463547729457132,0.018035650874751143,0.03683566749432282,0.020105525805440904,0.15633901312449114,0.006595286514571274,0.027613898311537734,-0.05784860560020255,-0.05042605349759867,-0.03601555083293486
8/2017,0.07234236933155448,0.032103682628823973,0.05249969133074822,-0.01181659187524687,-0.1008944374869798,-0.0016525880829253298,0.03643739003772947,0.00019370845687742368,0.03577745361526646,0.019422774981904947
9/2017,-0.00847066227869677,0.0487336758375606,-0.041268448980589054,0.02981215016705918,0.0332904722843504,-0.001903922352782776,-0.014859473859320078,0.03439338736620489,0.06824832996544114,0.02829072135862821
10/2017,0.05727614505294844,0.020095619687573955,0.15324872316401905,-0.03755454768943963,0.0587523018627283,-0.023668327558307244,0.028878911518217792,0.06677068591562374,-0.001456258170219554,0.0880797518436455
11/2017,0.017630214967205366,0.03870280940070166,0.03539049467325954,-0.016446676283484625,-0.01560372773895886,-0.0047148220627646585,0.04907691057348244,0.06537546947017847,0.06885754628995613,0.05976424616085142
12/2017,-0.032678409016152474,0.012958482990011467,-0.03668055638253773,0.005252833169498357,0.030471870013089753,0.02452220797074158,0.0016761979936332483,0.1612664749508715,-0.03604188196127408,-0.0341027218479746
1/2018,0.09208759259089602,0.09020383713028061,0.13096012418048225,0.06915899749992103,0.05349661640072917,0.07649133940743186,0.004773107992367806,0.029540843315450472,0.08864760810832334,0.06230035763507609
2/2018,-0.07536317076183441,-0.03302766951574779,0.05066468073055943,-0.028821329968052173,-0.07690699994156168,-0.06802255178491085,0.014918311083592978,0.00772744010763117,-0.04372005699686355,-0.06170261805868078
3/2018,-0.02494799439352127,-0.0068191574306889075,0.03269262644369312,0.043592506919934076,-0.010599413345509368,0.04497168669300402,-0.015420005953915404,0.050863378450332765,-0.00939116984266498,-0.07031030332778077
4/2018,-0.015261755864796446,-0.02552655996131459,0.02522526445774246,0.04530358912066537,0.039735737435019056,0.08434740959895994,0.040529624096136314,0.009394981058040064,-0.032983843076793695,-0.12157656068868383
5/2018,-0.05714305228807605,0.054259428913906615,0.11235264921624445,-0.02834407695737357,0.09194760144248046,0.03896659374391348,-0.0053024948740169235,0.048442013294219904,0.026393247254092367,0.020351134778392323
6/2018,-0.001292857138961094,-0.008814862157446948,-0.022187534365805957,0.04713301571417508,0.03627824748763765,0.05046941122473737,-0.046330288978941495,-0.028936732488567714,-0.06416853751852142,-0.0025893574100352176
7/2018,0.06812233057391996,0.07643565610970238,0.0035619810208339323,0.051664506533648104,0.006316740244381881,-0.0037354781922729107,0.07864710191662658,0.02734359463602511,0.009452511320814457,0.07631313950967515
8/2018,0.020506457406874394,0.01793314137457872,0.06769318093215158,0.045760502388250995,0.07626643381593534,0.015663286359471534,-0.0008156580582966694,-0.0014570179159553221,-0.022514683919928696,5.916900221074303e-05
9/2018,0.04803488034054661,0.10287475545464336,0.026687072887994753,-0.0028546719144681323,0.03425848474779037,0.04347559420525518,0.01966330865668135,-0.02966623987590028,-0.0934753597216868,-0.001100775108319055
10/2018,-0.07570431755240181,-0.05299240219156444,-0.08571777651317145,-0.056568337107580566,-0.040773813756063246,0.04510799696200686,-0.08108667252689089,-0.011303315130294991,-0.140298173192783,-0.09321400499878074
11/2018,0.11036416122643891,0.07150415865531297,0.02065916602123327,-0.019012708295555125,0.022916814033632642,0.06054400608971586,0.0658936838189804,-0.049655590445860875,0.03982859640932736,0.09556774646022209
12/2018,-0.07461707474341854,-0.025975521362479506,-0.11430431154984845,-0.1284712117414381,-0.12323269670798592,-0.07605135198622842,-0.004358088412140109,-0.13074403950440933,-0.11494864987348036,-0.0964797992583176
1/2019,0.11985616372987397,0.013572607374740081,0.0911062987544783,0.09159770705165579,0.06438605336164514,0.1337308226604097,0.04590108812588087,0.06374001544711753,0.11868840000215311,0.049954141666649944
2/2019,0.0482016765208749,0.06812834701079883,0.06360610010860852,-0.05151979847304288,0.0996231050357011,0.05524174261413033,0.03894498869809889,0.07482829612652687,0.09020775611269401,0.046061722589861076
3/2019,0.011763534668880023,0.029451284361593298,0.015085600772668985,0.01471459086567856,0.04810622463864829,0.04815431927971578,0.017349565660591322,0.0290038776183554,0.02641487057319886,0.0018786445118801646
4/2019,-0.021624515634008346,-0.0006807389137324822,0.08195468326943862,0.03351492114829701,0.02869403092190573,-0.046571414647154946,0.007571413189136584,0.110146127942317,-0.010223275030255469,-0.09203822301358912
5/2019,-0.15049343365297232,-0.042066049267899884,-0.06256247408082842,-0.13661733090554984,-0.025121646735154955,-0.0765902755102821,0.022227750844965557,-0.05774969903417337,-0.24898686491531183,-0.15493388204797415
6/2019,0.11302152784654364,0.1045419910324307,0.08824038720937102,0.06584545462463759,0.038653358923534324,0.06193438855804944,0.06949118475069124,0.0645733821859139,0.15985629513595748,0.08572697928440179
7/2019,-0.06762835241916836,0.03702529738672765,0.01354213324170386,0.0065286164878473356,0.006846037057596056,0.009363134472602334,-0.03856038126440045,0.090717965247493,-0.030450206102877037,0.007569212293962938
8/2019,0.023097318391759717,-0.01970926692185551,-0.04697008015727604,-0.06418179344636164,0.018843965549280108,-0.08683679695148984,-0.04077936902203341,0.010770118590683737,0.022211817243383707,-0.06510915161611101
9/2019,0.08075547753872736,-0.02050499698178671,-0.030935293017245392,0.0801955918018406,-0.04822906498675472,0.06699449140383512,0.04385041017836674,0.026177191688814196,0.02652161602036964,0.017258160456341418
10/2019,-0.010545910804540074,0.0029981486968544396,0.005535786478353409,0.021313717168932586,0.004570240541006349,0.046132853628280304,0.01454244079982523,-0.05010982760661881,0.04140494780487303,0.0032706724989260564
11/2019,0.06737530251948483,0.022856961681670555,0.11307004479373858,0.03056215286911734,0.0539289441430145,0.10871780064583264,0.037894794139721126,0.007499201023959387,-0.027407608104886363,0.03903919157290901
12/2019,0.05679569431066339,0.016366166533699256,0.0634617096536879,0.0766506479174348,0.003815166432189464,0.05102867407253726,-0.03601665352513957,-0.008530374415077875,-0.015827284439327752,0.03842303030801555
1/2020,-0.03276627731469157,0.00745652908594067,0.06266832238759848,-0.034906427813766294,0.005206545230000241,0.005050298716138987,-0.02546313989640785,0.07759971790589756,-0.10427681174064288,-0.10610402453822931
2/2020,-0.07605441836492298,-0.1363022485546876,-0.019113180466772538,-0.1825292508749056,-0.11295279387756946,-0.18955727815132223,-0.1988572852557889,-0.084105900520026,-0.08444079354049643,-0.05768694216579936
3/2020,-0.06758032317409285,0.023016990935735185,-0.0774006393427709,-0.06477066735424315,-0.11257577994110274,-0.19771841291147027,-0.21411492636013651,0.05342554107199581,-0.04294686120116486,-0.08510537802778669
4/2020,0.06800575206220408,0.15866048894423737,0.10547370354018552,0.05421620601758644,0.07067897056720314,-0.016035915890121287,0.08398883519763574,0.06577424524429863,0.11965324219682447,0.10695618253213668
5/2020,0.1465237934173665,0.03178153555276294,0.09356664933253409,0.07023601502269382,-0.0014325622221914671,-0.06202260523785863,-0.013443401935384004,0.08352398216649996,0.1197557660391084,0.04114745974292544
6/2020,0.004490083899788108,-0.035757728704113804,0.1132738403871881,0.014220342177863526,0.02109512834031227,0.1417789189883702,-0.01158626269426227,0.011568155404369578,-0.0076671217240061925,-0.0027495226061795635
7/2020,0.08232695695769068,0.09531190562155965,0.01955541448074418,0.06764124217951208,-0.10837514705464521,0.05643771746628574,-0.0122653267074446,0.04653428137438911,0.024750313979454302,-0.03439072223810722
8/2020,0.04158140715688001,0.08410078262724817,0.14449077874764016,0.05221916357748695,0.04544906751478045,0.1531182827845583,0.02836848029931749,0.03487046891873419,0.017094423387932725,0.08917010207508873
9/2020,0.005165052403791464,-0.005863448192350448,-0.04575327642221528,0.03792243130491846,0.009523561007694716,0.020078888177979926,0.0008258535018960781,-0.051912781982599715,0.07530323965538126,-0.017574607641357567
10/2020,0.012533050980272062,-0.030022562996153204,-0.08829568886416453,-0.005147171310624419,0.11869660100947158,0.07761436030607125,-0.06520064129286654,-0.14340916554681005,-0.015445948849749662,-0.0013119795459791924
11/2020,0.14223724104241195,0.03061671950859829,0.07120177959589566,0.08480862840226595,0.10082500329317541,0.04943359437812181,0.2774169915980834,0.08875541406493674,0.08988816035046966,0.08969017641601214
12/2020,0.012895663588540685,0.011136622947887852,0.04224297411359563,0.012196520197416315,0.01777213159974733,0.13316542332130382,0.011662083651492914,0.013551529230546259,-0.025598196916500806,0.011316889667029586
1/2021,0.01737189868513603,0.13833139263281582,-0.09538320325817325,-0.00880522726705527,-0.0717840766000799,0.04837859718558555,0.017506843986074758,0.06182326709111377,-0.005118171668872626,0.0054877164924724
2/2021,0.017338602885693773,-0.034608859711950345,0.0021662038714536608,0.1441248979153267,0.05802394383542849,0.09420509583113025,0.07218521594570461,-0.17816907268497847,0.09866122083403644,0.005288849177111629
3/2021,0.03715543353715824,0.00045715448316096776,0.030664170752670198,0.006752531271471649,0.07750800198069675,0.008553903731808771,0.06066456895299695,0.0688362841203672,0.11866551549549811,0.08756272030406186
4/2021,0.051381459538729815,0.005665723199163359,0.06705706992803924,0.10214487570150131,-0.007883720177417914,0.0423934014257689,0.04862250405956803,0.06459981084915815,0.005983677623163099,0.022883327696035648
5/2021,0.03469778359575941,-0.03042922805972359,-0.007795341101556184,0.06083905255050963,0.0495196921035624,-0.09514287051430591,0.062282001114518565,0.05191943924393742,0.05023276347406448,0.03866165505506117
6/2021,0.06465381385460062,-0.005910055063246629,0.1422071488882874,-0.0891144776007278,0.01706740624347872,0.02447680708931512,-0.05226482787334073,0.019769027520719656,0.013205068798064854,-0.020960927519264476
7/2021,0.03732588142777775,0.04643860768658652,0.0596397769539734,-0.0146279243814007,0.05395078060304561,-0.08906909658836966,0.024665396507292776,0.028075577695422214,-0.020547335845218794,-0.0034798010462858972
8/2021,0.1293676239614079,0.04160751847931466,0.06250859069539431,0.010116445501271443,-0.0026904486205432186,0.006822592568212864,0.03421265277535129,-0.05462584351849282,0.03189904697863545,-0.008298823069857086
9/2021,-0.10785226862033626,-0.06742846110780347,-0.14220887803717058,0.0001665858414562505,-0.04006421607292444,-0.04454698870758551,-0.08368069948522436,-0.07954985461092051,-0.17459581557871043,-0.1044822727725571
10/2021,0.0009906079726532784,0.09102718309376975,0.12190465269666956,0.0681147654968764,0.1159138487455994,0.09598685045656025,0.029113479112206755,0.00828381566882544,0.18376477934069763,0.018413359045401777
11/2021,-0.04274465122677242,-0.024504326080433257,0.029527737072164315,-0.026568289777123322,0.028110160704810788,-0.06615452987842306,0.014467761696120195,0.06639766854608582,0.07866266757432352,-0.04145762285408461
12/2021,0.05380446771669955,0.1073475219543428,-0.15901644469418666,0.07917402796304357,0.06700309190417642,0.03684104921467813,0.07213642256170652,0.036068808268576655,0.07876983809679527,0.04168419468017364
1/2022,-0.14163897247266766,-0.10037016652369052,-0.06248304070332719,0.10922955593015678,-0.18793464222990164,-0.0883328446401337,0.07678523197575211,-0.022579545443109417,-0.11829180299950208,-0.07097426129985454
2/2022,-0.07347096639850176,-0.060963490752748234,-0.14719139887947577,0.055562192611899604,-0.009313593014556235,-0.04838367429031457,-0.023959097663576307,-0.06242048227527844,-0.11963723769890904,-0.11151403639271015
3/2022,0.013694781328456553,-0.01726958016485193,-0.023853413944254907,0.1280387853329834,0.10228218841472593,0.17552548589845524,0.04803533408497904,0.08935014182695444,-0.06467834409917331,0.0014115954832481104
4/2022,-0.10745727689005585,-0.03984772490936697,-0.1473897038909455,-0.008174969374424149,-0.04410594551505165,-0.2348078910272401,-0.1228571802932352,-0.06446968460448582,-0.08911478646562274,-0.03339080219375607
5/2022,0.0671970989559993,0.0342950598872455,0.0505504961391097,0.018569598531225535,0.021582362311571703,0.07634437624374585,0.06299236323044724,-0.1054792535184518,0.028513113168526096,0.0446058553619307
6/2022,-0.07139801823406615,-0.07796606814948151,-0.1290412199028598,-0.157312224737148,-0.054866041520615486,-0.04786054080058108,-0.09048433044087847,-0.10103714635091138,-0.09484449494432953,-0.14290496718812795
7/2022,0.12932499665251485,0.0064911394851180975,0.11933516718235954,0.06772324086214282,0.14489655343852406,0.06626652548501488,0.03673450499765598,0.0547658036158051,0.15807648512507486,0.10661274863207182
8/2022,-0.04072568893130319,-0.05346208616735925,-0.08554526423763972,0.0590513744626583,0.0123740019839122,0.12392103125366243,0.03906073357468173,-0.05818032700552286,-0.1041380766501199,-0.11980157232473099
9/2022,-0.05365577413012607,-0.05909142266148652,-0.30525920521967226,-0.088450241788569,-0.07315996797499949,-0.11876572164637283,-0.055714022354739184,-0.11689728628411367,-0.15014328598824087,-0.11808470978642202
10/2022,0.131190185055216,0.026987222626263112,0.1461243245960859,0.18686907016442475,0.06632188934427988,0.15227073947449124,0.147161340918653,0.09506116934282435,0.12591018021468503,0.12959831475261527
11/2022,0.11350936861935028,0.08372117894508663,0.07971900164779355,0.009599216898764282,0.0887819895323036,0.10030182602299109,0.10545383505519493,0.07132230539692713,0.10327730685136076,0.013071246245071912
12/2022,-0.03350663854418105,0.020334624029398684,-0.02465418213038649,-0.04886716540294209,-0.09576793138035189,-0.005547776717064824,0.0001390809773154603,-0.1180202256747016,-0.05934950477291575,-0.049219058020915814
